albedo_01,albedo_02,albedo_03,albedo_04,CHL_a
0.0001999999949475,0.000499999965541,0.0001999999949475,0.0,<0.1
0.0386999994516372,0.029399998486042,0.0143999997526407,0.0087000001221895,0.2
0.0208000000566244,0.0154999997466802,0.0069999997504055,0.005099999718368,0.3
0.000499999965541,0.0001999999949475,0.0003999999898951,0.0,0.2
0.0001999999949475,0.0,9.99999974737e-05,0.0,<0.1
0.0016999999061226,0.0010999999940395,0.0003999999898951,0.00089999998454,<0.1
0.0002999999851454,0.0001999999949475,0.0003999999898951,0.0,<0.1
0.0001999999949475,0.0,0.0002999999851454,0.0,<0.1
0.374099999666213,0.362199991941452,0.340299993753433,0.376100003719329,<0.1
0.289099991321563,0.270500004291534,0.243900001049041,0.248199999332427,0.2
0.171899989247322,0.156499996781349,0.154599994421005,0.159799993038177,<0.1
0.0639000013470649,0.058799996972084,0.0543999969959259,0.0776999965310096,0.1
0.0595999993383884,0.0510999970138072,0.0403999984264373,0.0396999977529048,0.1
0.0096999993547797,0.0082999998703598,0.0071999998763203,0.0083999997004866,0.1
0.104099996387958,0.0907000005245208,0.0668999999761581,0.0559999980032444,0.1
0.102600000798702,0.0856999978423118,0.0564999990165233,0.0541999973356723,0.2
0.100499995052814,0.0824999958276748,0.0509999990463256,0.046799998730421,0.2
0.0001999999949475,0.0002999999851454,0.0,0.0,0.9
0.00089999998454,0.0005999999702908,0.0007999999797903,0.0,0.8
0.0841999948024749,0.0780999958515167,0.0722999945282936,0.086899995803833,0.4
0.206299990415573,0.196799993515014,0.192399993538856,0.218899995088577,0.5
0.15489999949932,0.146699994802474,0.14190000295639,0.166899994015693,0.5
0.0139999995008111,0.0109000001102685,0.0069999997504055,0.0093000000342726,0.9
0.0,0.0001999999949475,0.0,0.0002999999851454,<0.1
0.000499999965541,0.0,0.0,0.0002999999851454,0.4
0.0002999999851454,0.0,0.0001999999949475,0.000499999965541,0.1
0.0,0.0,0.0003999999898951,0.0007999999797903,0.2
0.0,0.0002999999851454,0.0001999999949475,0.0007999999797903,1.6
0.000499999965541,0.0002999999851454,0.0,0.000499999965541,7.4
0.0001999999949475,0.0002999999851454,9.99999974737e-05,0.0,8.2
0.0007999999797903,0.0005999999702908,0.0002999999851454,0.00089999998454,1.5
0.0,0.0,0.0,0.0007999999797903,2.6
0.0,0.0001999999949475,0.0002999999851454,0.0,2.2
0.0001999999949475,0.0002999999851454,0.0,0.0001999999949475,0.9
0.0,0.0,0.0001999999949475,0.0007999999797903,0.3
0.173299998044967,0.162299990653991,0.156899988651275,0.175699993968009,5.1
0.135899990797042,0.125399991869926,0.120799995958805,0.133299991488456,6.9
0.0794999971985816,0.0762000009417533,0.0775000005960464,0.100299999117851,2
0.108799993991851,0.103399999439716,0.0986999943852424,0.122999995946884,8.5
0.04449999704957,0.0337000004947185,0.0200999993830919,0.0111999996006488,0.5
0.0425999984145164,0.034800000488758,0.0218000002205371,0.0178999993950128,0.5
0.0081000002101063,0.0069999997504055,0.005099999718368,0.0060999998822808,0.7
0.0020999999251216,0.0016999999061226,0.0010999999940395,0.002600000007078,0.6
0.0166999995708465,0.0142999999225139,0.0120999999344348,0.0173000004142522,0.8
0.0288999993354082,0.0230000000447034,0.0192999988794326,0.0200999993830919,0.4
0.0001999999949475,0.0,0.0,0.000499999965541,0.5
0.00089999998454,0.00089999998454,0.0015000000130385,0.0035999999381601,<0.1
0.0519999973475933,0.0423999987542629,0.031199999153614,0.0304999984800815,<0.1
0.0,0.0,0.0,0.0,<0.1
0.217999994754791,0.203999996185302,0.201999992132186,0.228299990296363,<0.1
0.0104999998584389,0.0078999996185302,0.0044999998062849,0.0049000000581145,0.1
0.0,0.0,0.0006999999750405,0.0002999999851454,2.9
0.0,0.000499999965541,9.99999974737e-05,0.0,3.6
0.0046000001020729,0.0041000000201165,0.0038999998942017,0.0101999994367361,5.3
0.228699997067451,0.218199998140335,0.213399991393089,0.250299990177154,3.1
0.316499978303909,0.305599987506866,0.295599997043609,0.340000003576278,3.4
0.273099988698959,0.258799999952316,0.235699996352195,0.260100007057189,3
0.115699999034404,0.100999996066093,0.0690999999642372,0.0377999991178512,3.6
0.131400004029273,0.118199996650218,0.0894999951124191,0.0705000013113021,3.6
0.132299989461898,0.116499997675418,0.0729999989271163,0.0460000000894069,2.9
0.134199991822242,0.115899994969367,0.0700000002980232,0.0452999994158744,1.1
0.154100000858306,0.137299999594688,0.1030999943614,0.0599999986588954,5.3
0.0095999995246529,0.0064999996684491,0.0037999998312443,0.0020999999251216,<0.1
0.113399997353553,0.0991999953985214,0.0563999973237514,0.0374999977648258,1.7
0.118999995291233,0.104800000786781,0.0700000002980232,0.0576999969780445,0.8
0.107400000095367,0.091899998486042,0.0524000003933906,0.0417999997735023,0.4
0.113699994981288,0.10080000013113,0.0772999972105026,0.128600001335144,0.7
0.122099995613098,0.108099997043609,0.0715999975800514,0.0626000016927719,0.4
0.0956999957561492,0.0837000012397766,0.0504999980330467,0.0372000001370906,0.4
0.0274999998509883,0.0219000000506639,0.0123999994248151,0.0093999998643994,2.3
0.0087999999523162,0.0067999996244907,0.0063999998383224,0.0083999997004866,3.3
0.0001999999949475,0.0,0.0005999999702908,0.0,3.4
0.0,0.0001999999949475,0.0,0.0,5.5
0.0,0.0,0.0,0.0002999999851454,4.8
0.0,0.0,0.0,0.0001999999949475,8.3
0.0038999998942017,0.0028999999631196,0.0011999999405816,0.0026999998372048,0.1
0.0002999999851454,0.0,9.99999974737e-05,0.0001999999949475,0.2
0.0260999985039234,0.0219000000506639,0.0184000004082918,0.0252000000327825,0.3
0.0,0.0,0.0,0.0001999999949475,0.2
0.0002999999851454,0.0,0.0003999999898951,0.0,0.4
0.000499999965541,0.0,9.99999974737e-05,0.0002999999851454,0.1
0.0,0.0,9.99999974737e-05,0.000499999965541,0.4
0.0001999999949475,0.0,0.0,0.0007999999797903,<0.1
0.0,0.0001999999949475,0.0,0.000499999965541,<0.1
0.0418999977409839,0.0342999994754791,0.0219000000506639,0.015999998897314,0.7
0.0740999951958656,0.059299997985363,0.032600000500679,0.0197999998927116,<0.1
0.0790999978780746,0.0617999993264675,0.0353999994695186,0.0230000000447034,0.1
0.0,0.0,0.0,0.0,<0.1
0.0001999999949475,0.0002999999851454,0.0,0.0002999999851454,<0.1
0.0,0.0001999999949475,0.0,0.0,<0.1
0.0002999999851454,0.0002999999851454,0.0,0.0005999999702908,<0.1
0.23879998922348,0.214099988341331,0.19709999859333,0.204199999570846,<0.1
0.130999997258186,0.104699999094009,0.0702999979257583,0.048200000077486,<0.1
0.0975999981164932,0.0844999998807907,0.0674000009894371,0.066500000655651,<0.1
0.0516999997198581,0.0480999983847141,0.0443999990820884,0.0579999983310699,<0.1
0.0337000004947185,0.0252000000327825,0.0139999995008111,0.0100999996066093,0.5
0.0416999980807304,0.0320999994874,0.0185000002384185,0.0167999994009733,0.5
0.0594999976456165,0.0462999977171421,0.0279999990016222,0.0215999986976385,0.6
0.199199989438056,0.199699997901916,0.202399998903274,0.246899992227554,0.7
0.0925000011920928,0.0806999951601028,0.062899999320507,0.0658999979496002,0.5
0.503399968147277,0.481999993324279,0.474399983882904,0.50569999217987,0.4
0.322499990463256,0.311899989843368,0.313899993896484,0.358399987220764,0.7
0.0002999999851454,0.0001999999949475,0.0,0.0001999999949475,1.5
0.0,0.0001999999949475,0.000499999965541,0.0,1.5
0.307399988174438,0.301099985837936,0.310099989175796,0.34809997677803,0.7
0.0,0.0,0.0,0.0,0.7
0.250499993562698,0.238299995660781,0.236000001430511,0.261999994516372,0.7
0.262299984693527,0.252599984407424,0.254799991846084,0.29909998178482,0.6
0.170800000429153,0.153899997472763,0.117199994623661,0.105799995362758,0.8
0.174799993634223,0.150999993085861,0.125799998641014,0.162499994039535,1
0.123999997973442,0.110099993646144,0.0908999964594841,0.120099999010562,0.8
0.27140000462532,0.262199997901916,0.24889999628067,0.30019998550415,0.9
0.467999994754791,0.457699984312057,0.450199991464614,0.49559998512268,0.2
0.454499989748001,0.443699985742568,0.441299974918365,0.469899982213973,0.2
0.167099997401237,0.154599994421005,0.14190000295639,0.155399993062019,0.6
0.0692000016570091,0.0625,0.0563999973237514,0.0643999949097633,0.2
0.0135999992489814,0.0103000001981854,0.0063000000081956,0.0065999999642372,<0.1
0.0,0.0,0.0,0.0001999999949475,<0.1
0.0,0.0,0.0,0.000499999965541,0.2
0.0747999995946884,0.060599997639656,0.0352999977767467,0.0262000001966953,0.7
0.0766999945044517,0.061499997973442,0.0383999980986118,0.0220999997109174,0.7
0.0688999965786933,0.0546000003814697,0.0292999986559152,0.0148999998345971,0.5
0.0024999999441206,0.002199999988079,0.00179999996908,0.002199999988079,1.5
9.99999974737e-05,0.0002999999851454,0.0,0.0002999999851454,2.1
0.0,0.0,9.99999974737e-05,9.99999974737e-05,3
0.0,9.99999974737e-05,0.0,0.0006999999750405,2.9
0.0003999999898951,0.0,0.0002999999851454,0.0003999999898951,3.8
0.0,0.0002999999851454,0.0,9.99999974737e-05,4.3
0.0,0.0,0.0003999999898951,0.0011999999405816,2.8
0.0,0.0,0.0,0.0,6.5
0.0,9.99999974737e-05,0.0,0.0,0.5
0.0002999999851454,9.99999974737e-05,9.99999974737e-05,0.0,1.4
0.0,0.0,0.000499999965541,0.0,3.6
0.0,0.0,0.0,9.99999974737e-05,0.9
0.0,0.0,0.0,0.0,1.2
9.99999974737e-05,9.99999974737e-05,0.0,0.0,0.9
0.0,0.0,9.99999974737e-05,0.0003999999898951,15.3
9.99999974737e-05,9.99999974737e-05,0.0,0.0,16.4
9.99999974737e-05,9.99999974737e-05,0.0,0.0003999999898951,0.2
0.0002999999851454,0.0003999999898951,0.0,9.99999974737e-05,0.5
0.0003999999898951,9.99999974737e-05,9.99999974737e-05,0.0006999999750405,0.5
9.99999974737e-05,0.0006999999750405,0.0005999999702908,0.0005999999702908,0.3
9.99999974737e-05,0.0,0.0,0.0,4
0.0109999999403953,0.0096999993547797,0.0082000000402331,0.0115999998524785,<0.1
0.0037999998312443,0.0039999997243285,0.0076999999582767,0.0178999993950128,<0.1
0.0,0.0002999999851454,0.0,0.0,0.1
0.0,9.99999974737e-05,0.0001999999949475,0.0011999999405816,0.4
0.0,0.0,0.0,0.0006999999750405,0.2
0.0006999999750405,0.0003999999898951,9.99999974737e-05,0.001300000003539,0.1
0.0,9.99999974737e-05,0.0,0.0006999999750405,0.2
0.0,9.99999974737e-05,0.0,0.0003999999898951,0.6
0.0,0.0,0.0,0.0,0.4
0.0285999998450279,0.0220999997109174,0.0126000000163912,0.0109999999403953,0.1
0.0207000002264976,0.023199999704957,0.035700000822544,0.0772999972105026,0.1
0.0,0.0,0.0002999999851454,0.0,0.1
0.0,0.0002999999851454,9.99999974737e-05,0.0002999999851454,0.1
0.17459999024868,0.172099992632865,0.170900002121925,0.212499991059303,<0.1
0.0,0.0,0.0,0.0,2.3
0.0,0.0,0.0,0.0,3.5
9.99999974737e-05,0.0,9.99999974737e-05,0.0002999999851454,3.3
0.0537999980151653,0.049499999731779,0.0469000004231929,0.0621999986469745,3.3
0.001300000003539,0.0015000000130385,0.00089999998454,0.00089999998454,2.3
9.99999974737e-05,0.0,0.0002999999851454,9.99999974737e-05,2.9
0.0003999999898951,0.0003999999898951,9.99999974737e-05,0.0003999999898951,0.8
0.0,0.0,0.0003999999898951,0.0009999999310821,2.6
0.0,0.0002999999851454,0.0,9.99999974737e-05,1.5
9.99999974737e-05,0.0,0.0,0.0,2.5
0.0019999998621642,0.001300000003539,0.0011999999405816,0.002199999988079,1
0.0163000002503395,0.0134999994188547,0.0090999994426965,0.0082999998703598,1
0.0366999991238117,0.0307000000029802,0.0207000002264976,0.015599999576807,0.7
0.0526999980211257,0.0447999984025955,0.0310999993234872,0.0219999998807907,0.8
0.0754999965429306,0.0644999966025352,0.044999998062849,0.0346000008285045,0.3
0.171700000762939,0.159199997782707,0.143899992108345,0.152199998497962,0.6
0.227399989962577,0.212999999523162,0.197300001978874,0.20839999616146,0.7
0.211999997496604,0.195599988102912,0.178399994969367,0.194499999284744,1.2
0.0986000001430511,0.0898000001907348,0.0812999978661537,0.0885999947786331,0.4
0.0747999995946884,0.0661999955773353,0.0549999997019767,0.0552999973297119,0.3
0.0408999994397163,0.0328999981284141,0.0230999998748302,0.0182999987155199,0.6
0.0979999974370002,0.0824999958276748,0.0455999970436096,0.0220999997109174,0.9
0.11209999769926,0.0956999957561492,0.061099998652935,0.0373999997973442,0.7
0.0803999975323677,0.0658999979496002,0.0368000008165836,0.0240000002086162,0.9
0.165299996733665,0.146699994802474,0.118699997663497,0.155000001192092,1.1
0.0645999982953071,0.0557000003755092,0.0354999974370002,0.0237999986857175,1.3
0.044099997729063,0.0379999987781047,0.0284000001847743,0.026300000026822,1
0.0144999995827674,0.0118999993428587,0.0078999996185302,0.0085999993607401,0.8
0.0009999999310821,0.0009999999310821,0.0006999999750405,0.0006999999750405,1.2
0.0,0.0,0.0,0.0,1.7
0.0,0.0,0.0,0.0002999999851454,2.4
9.99999974737e-05,0.0002999999851454,0.0,0.0002999999851454,1.1
0.0,0.0,0.0003999999898951,0.0,1.6
0.0,9.99999974737e-05,0.0,0.0,1
0.0,0.0002999999851454,0.0,9.99999974737e-05,0.8
0.0,0.0,0.0002999999851454,0.0,1.4
0.0135999992489814,0.0110999997705221,0.0071000000461935,0.0087999999523162,0.2
9.99999974737e-05,0.0,0.0,0.0,0.2
9.99999974737e-05,0.0,0.0,0.0,0.2
0.0,9.99999974737e-05,0.0006999999750405,0.0,0.3
0.0163000002503395,0.0133999995887279,0.0082000000402331,0.0064999996684491,0.2
0.0028999999631196,0.0018999999156221,0.0015000000130385,0.002199999988079,0.2
0.0727000012993812,0.0603000000119209,0.0428999997675418,0.0462999977171421,0.3
0.0412000007927417,0.0319999977946281,0.0168999992311,0.0197999998927116,0.3
0.0,0.0,0.0003999999898951,0.0005999999702908,0.2
0.0,0.0,0.0001999999949475,0.0002999999851454,0.2
0.0002999999851454,0.0,0.0003999999898951,0.0002999999851454,0.5
0.0308999996632337,0.0246999990195035,0.0134999994188547,0.0094999996945261,0.3
9.99999974737e-05,0.0,0.000499999965541,9.99999974737e-05,0.3
0.0,0.0002999999851454,9.99999974737e-05,0.0002999999851454,0.6
0.0237999986857175,0.0192999988794326,0.0107999993488192,0.0071999998763203,0.6
0.0003999999898951,9.99999974737e-05,0.0,0.0006999999750405,0.4
9.99999974737e-05,0.0,0.0,0.0006999999750405,0.9
0.0002999999851454,0.0002999999851454,0.0002999999851454,0.0,0.2
0.0003999999898951,0.0,0.0001999999949475,0.0009999999310821,0.3
0.0,0.0,0.0,0.0,0.4
0.0370999984443187,0.0292999986559152,0.0162000004202127,0.0148000000044703,0.4
0.0295000001788139,0.0224999990314245,0.0115000000223517,0.0063000000081956,0.3
0.0447999984025955,0.0348999984562397,0.0185000002384185,0.0113999992609024,0.3
0.0158999990671873,0.0121999997645616,0.0065999999642372,0.0041999998502433,0.4
0.0,0.0002999999851454,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.7
0.0,9.99999974737e-05,9.99999974737e-05,0.0,0.3
0.0,0.0,0.0001999999949475,0.0,1.1
0.0,0.0,0.0,0.0,<0.1
0.0,0.0,0.0002999999851454,0.0005999999702908,0.6
9.99999974737e-05,0.0002999999851454,0.0002999999851454,0.0002999999851454,0.8
0.0002999999851454,9.99999974737e-05,0.0,9.99999974737e-05,0.6
0.0234999991953372,0.0180999990552663,0.0107999993488192,0.0071000000461935,0.4
0.111400000751018,0.101599998772144,0.0943999961018562,0.102199994027614,0.4
0.0,0.0002999999851454,0.0002999999851454,0.0,<2.4
0.0219999998807907,0.0185000002384185,0.0133999995887279,0.0162000004202127,<2.4
0.0052999998442828,0.0041000000201165,0.0020999999251216,0.0010999999940395,<2.4
0.0202999990433454,0.0162000004202127,0.0094999996945261,0.0087000001221895,<2.4
0.0007999999797903,0.0010999999940395,0.0006999999750405,0.0002999999851454,<2.4
0.147399991750717,0.138099998235702,0.125200003385543,0.152400001883506,<2.4
0.423599988222122,0.412299990653991,0.404899984598159,0.441899985074996,<2.4
0.165899991989135,0.1402999907732,0.129399999976158,0.117299996316432,<2.4
0.0,0.0,0.0003999999898951,0.0002999999851454,6.9
0.0002999999851454,0.0001999999949475,0.000499999965541,0.000499999965541,<2.4
0.0287999995052814,0.0266999993473291,0.024100000038743,0.0328000001609325,<2.4
0.0,0.0,0.0,0.000499999965541,<2.4
0.0001999999949475,0.0001999999949475,0.0,0.0005999999702908,<2.4
0.0002999999851454,0.000499999965541,0.0,0.0,<2.4
0.0001999999949475,0.0,0.0,0.0010999999940395,<2.4
0.0439999997615814,0.0351999998092651,0.0224999990314245,0.0178999993950128,<2.4
0.0,0.0001999999949475,9.99999974737e-05,0.0,<2.4
0.0421999990940093,0.0357999987900257,0.0252000000327825,0.0301999989897012,<2.4
0.0067999996244907,0.0049000000581145,0.0030999998562037,0.003000000026077,<2.4
0.0,0.0001999999949475,0.0,0.0,<2.4
0.0166999995708465,0.0137000000104308,0.0109000001102685,0.0127999996766448,2.4
0.0001999999949475,0.0001999999949475,0.0,0.0,18.1
0.067900002002716,0.0555999986827373,0.0348999984562397,0.125200003385543,<2.4
0.0520999990403652,0.0407999977469444,0.0218000002205371,0.0128999995067715,<2.4
0.0067999996244907,0.0060999998822808,0.0049000000581145,0.0063999998383224,23.9
0.0002999999851454,0.0,0.0001999999949475,0.0001999999949475,13.9
0.035700000822544,0.031700000166893,0.025399999693036,0.0304999984800815,<2.4
0.137899994850158,0.123599998652935,0.101799994707107,0.106599994003772,<2.4
0.130400002002716,0.115299999713897,0.0929000005125999,0.102399997413158,2.5
0.1351999938488,0.118000000715255,0.0914999991655349,0.0965999960899353,4.4
0.132699996232986,0.113399997353553,0.0832000002264976,0.103900000452995,2.5
0.143399998545646,0.141999989748001,0.146499991416931,0.181199997663497,3.1
0.0474999994039535,0.0412000007927417,0.0322999991476535,0.0339999981224536,3.4
0.13239999115467,0.126499995589256,0.119899995625019,0.136099994182586,4
0.121899999678134,0.114199995994567,0.104599997401237,0.118499994277954,7.6
0.172399997711181,0.162900000810623,0.153300002217292,0.174499988555908,3.2
0.0171999987214803,0.0143999997526407,0.0098999999463558,0.0116999996826052,4.7
0.0685999989509582,0.0568000003695487,0.0370999984443187,0.0273000001907348,3.4
0.0526999980211257,0.0423999987542629,0.02449999935925,0.0186999998986721,<2.4
0.0229000002145767,0.0197000000625848,0.0132999997586011,0.0128999995067715,<2.4
0.0620999969542026,0.0508999973535537,0.0342999994754791,0.0300999991595745,<2.4
0.0,0.000499999965541,0.0005999999702908,0.0001999999949475,<2.4
0.0002999999851454,0.0,9.99999974737e-05,0.0,<2.4
0.0049999998882412,0.0035999999381601,0.0016999999061226,0.0016999999061226,<2.4
0.0268999990075826,0.0230999998748302,0.0203999988734722,0.0259999986737966,<2.4
0.0013999999500811,0.0007999999797903,0.0002999999851454,0.00089999998454,<2.4
0.0001999999949475,0.0001999999949475,0.0002999999851454,0.0001999999949475,<2.4
0.0663999989628791,0.0590999983251094,0.0516999997198581,0.058799996972084,<2.4
0.145699992775917,0.135499998927116,0.133199989795684,0.14869999885559,<2.4
0.0128999995067715,0.0101999994367361,0.0052000000141561,0.0041000000201165,<2.4
0.25799998641014,0.243999987840652,0.237999990582466,0.256500005722045,<2.4
0.199599996209144,0.193599998950958,0.182999998331069,0.206799998879432,<2.4
0.341999977827072,0.319799989461898,0.306299984455108,0.327399998903274,<2.4
0.501999974250793,0.485100001096725,0.48439997434616,0.51309996843338,<2.4
0.437999993562698,0.423099994659423,0.42069998383522,0.449000000953674,<2.4
0.489699989557266,0.473699986934661,0.47020000219345,0.499599993228912,<2.4
0.174999997019767,0.163000002503395,0.151699990034103,0.170900002121925,3
0.0999999940395355,0.0889999940991401,0.0723999962210655,0.0781999975442886,3.4
0.0383999980986118,0.0330999977886676,0.0268999990075826,0.0330999977886676,2.6
0.209399998188018,0.204699993133544,0.196499988436698,0.238999992609024,3.2
0.00089999998454,0.0007999999797903,0.0002999999851454,0.0015000000130385,<2.4
0.309300005435943,0.295399993658065,0.291799992322921,0.303900003433227,<2.4
0.184599995613098,0.179299995303153,0.181999996304512,0.223499998450279,<2.4
0.137199997901916,0.125699996948242,0.119300000369548,0.131899997591972,<2.4
0.149700000882148,0.136600002646446,0.112299993634223,0.094200000166893,<2.4
0.173099994659423,0.158799991011619,0.150999993085861,0.145999997854232,<2.4
0.330300003290176,0.318299978971481,0.313799977302551,0.385699987411499,<2.4
0.0005999999702908,0.0002999999851454,0.0007999999797903,0.0013999999500811,<2.4
0.0113999992609024,0.0098999999463558,0.0067999996244907,0.0067999996244907,6
0.102699995040893,0.100099995732307,0.0949999988079071,0.123700000345706,<2.4
0.04449999704957,0.0396999977529048,0.029399998486042,0.0333999991416931,<2.4
0.0961999967694282,0.0863000005483627,0.0572999976575374,0.0472999997437,<2.4
0.0608999989926815,0.0528999976813793,0.0417999997735023,0.0465999990701675,<2.4
0.000499999965541,0.0,0.0,0.0001999999949475,<2.4
0.0505999997258186,0.0417999997735023,0.0280999988317489,0.0289999991655349,<2.4
0.0001999999949475,0.0,0.0,0.0,<2.4
0.0,0.0,0.0,0.0,<2.4
0.0001999999949475,0.0001999999949475,0.0,0.0,<2.4
0.0795999988913536,0.0706999972462654,0.0541999973356723,0.0409999974071979,3.6
0.0184000004082918,0.0152999991551041,0.0100999996066093,0.0104999998584389,2.7
0.0958999991416931,0.0839999988675117,0.0546999983489513,0.0362999998033046,<2.4
0.0,0.0002999999851454,0.0,0.0,15.5
0.0,0.0,0.0001999999949475,0.0,9.6
0.0,0.0002999999851454,0.0,0.0,11.4
0.000499999965541,0.0,0.0,0.0,<2.4
0.146099999547004,0.139899998903274,0.133599996566772,0.155699998140335,<2.4
0.142599999904632,0.127399995923042,0.112499997019767,0.130199998617172,<2.4
0.215999990701675,0.202399998903274,0.181500002741813,0.189699992537498,<2.4
0.316599994897842,0.309100002050399,0.311899989843368,0.363700002431869,<2.4
0.18419998884201,0.170999988913536,0.155000001192092,0.155900001525878,<2.4
0.172199994325637,0.156399995088577,0.147699996829032,0.155000001192092,<2.4
0.0207000002264976,0.0175000000745058,0.0118999993428587,0.0115000000223517,2.4
0.0430999994277954,0.0372000001370906,0.0246999990195035,0.0190999992191791,<2.4
0.0330999977886676,0.0285999998450279,0.0193999987095594,0.0149999996647238,<2.4
0.0522999987006187,0.044999998062849,0.0307999998331069,0.0215999986976385,<2.4
0.0584999993443489,0.0502999983727931,0.0340999998152256,0.0245999991893768,<2.4
0.0693999975919723,0.0585999973118305,0.0328999981284141,0.0190999992191791,<2.4
0.0749000012874603,0.062899999320507,0.0350000001490116,0.0187999997287988,<2.4
0.0775000005960464,0.0645999982953071,0.0386999994516372,0.0280999988317489,3.8
0.088699996471405,0.0766999945044517,0.0529999993741512,0.0429999977350234,<2.4
0.0733999982476234,0.0617999993264675,0.0372999981045722,0.0280999988317489,<2.4
0.0970999971032142,0.0848999992012977,0.0630999952554702,0.101300001144409,2.7
0.0269999988377094,0.0219999998807907,0.0137000000104308,0.0103000001981854,<2.4
0.0074000000022351,0.0055999998003244,0.0023999998811632,0.0023000000510364,<2.4
0.0,0.0,9.99999974737e-05,0.0001999999949475,<2.4
0.162699997425079,0.156999990344047,0.154599994421005,0.183299988508224,<2.4
0.144500002264976,0.133499994874,0.1266999989748,0.136699989438056,<2.4
0.0961999967694282,0.0910999998450279,0.0882999971508979,0.10589999705553,<2.4
0.0002999999851454,0.0002999999851454,0.0,0.0,<2.4
0.551199972629547,0.536099970340728,0.532999992370605,0.561199963092803,<2.4
0.535199999809265,0.51879996061325,0.511500000953674,0.545300006866455,<2.4
0.203599989414215,0.192800000309944,0.184799998998641,0.216299995779991,<2.4
0.0216999985277652,0.0176999997347593,0.0123999994248151,0.0154999997466802,<2.4
0.0788999944925308,0.0654999986290931,0.0543999969959259,0.0480000004172325,<2.4
0.0290999989956617,0.0221999995410442,0.0129999993368983,0.0096999993547797,<2.4
0.20219999551773,0.183399990200996,0.181099995970726,0.212200000882148,<2.4
0.0736999958753585,0.0586999990046024,0.0346000008285045,0.0326999984681606,<2.4
0.154100000858306,0.136199995875358,0.116200000047683,0.121699996292591,<2.4
0.388799995183944,0.378999978303909,0.378999978303909,0.453799992799758,15.6
0.130799993872642,0.123399995267391,0.120699994266033,0.134700000286102,15
0.0005999999702908,0.0002999999851454,0.000499999965541,0.0005999999702908,<2.4
0.0535999983549118,0.0505999997258186,0.0478999987244606,0.0639999955892562,<2.4
0.0586999990046024,0.0497999973595142,0.033900000154972,0.0524000003933906,<2.4
0.0614000000059604,0.0507999993860721,0.0350000001490116,0.0575999990105628,<2.4
0.0486999973654747,0.0408999994397163,0.0248999986797571,0.0227999985218048,<2.4
0.0668999999761581,0.0541999973356723,0.0328000001609325,0.032999999821186,<2.4
0.0653999969363212,0.0537000000476837,0.0361999981105327,0.0607999972999095,<2.4
0.0768999978899955,0.061099998652935,0.0407999977469444,0.0616999976336956,<2.4
0.0766999945044517,0.0607999972999095,0.0392999984323978,0.0763999968767166,<2.4
0.0690999999642372,0.0550999976694583,0.031700000166893,0.0206000003963708,<2.4
0.0687999948859214,0.0538999997079372,0.0277999993413686,0.0142000000923871,<2.4
0.0002999999851454,0.0002999999851454,0.000499999965541,0.0,<2.4
0.175799995660781,0.162199988961219,0.141599997878074,0.154299989342689,<2.4
0.0786999985575675,0.0698999986052513,0.0548000000417232,0.0563999973237514,<2.4
0.0639999955892562,0.0500999987125396,0.0318999998271465,0.062899999320507,<2.4
0.0810000002384185,0.0718999952077865,0.0521999970078468,0.0500999987125396,<2.4
0.0709999948740005,0.0625,0.048200000077486,0.0412000007927417,<2.4
0.0625,0.0546000003814697,0.0429999977350234,0.0372000001370906,<2.4
0.0944999977946281,0.0736999958753585,0.0546000003814697,0.0398999974131584,<2.4
0.0910999998450279,0.0784999951720237,0.0557999983429908,0.0445999987423419,<2.4
0.0736999958753585,0.060199998319149,0.0361999981105327,0.0285999998450279,<2.4
0.0934999957680702,0.0822999998927116,0.0466999970376491,0.0383999980986118,<2.4
0.106799997389316,0.0943999961018562,0.0780999958515167,0.138099998235702,<2.4
0.139599993824958,0.1317999958992,0.127599999308586,0.143199995160102,6.8
0.0967999994754791,0.0898999944329261,0.0873999968171119,0.103900000452995,<2.4
0.000499999965541,0.000499999965541,0.0,0.0005999999702908,5.4
0.0436000004410743,0.0403999984264373,0.0377999991178512,0.0546000003814697,<2.4
0.182599991559982,0.164999991655349,0.137299999594688,0.183200001716613,<2.4
0.169599995017051,0.158099994063377,0.140599995851516,0.149299994111061,<2.4
0.0251000002026557,0.0200999993830919,0.012699999846518,0.0133999995887279,<2.4
0.0,0.0,0.0001999999949475,0.0001999999949475,<2.4
0.0005999999702908,0.0001999999949475,0.0002999999851454,0.0,<2.4
0.223399996757507,0.207099989056587,0.179999992251396,0.205899998545646,<2.4
0.0,0.0,0.0,0.0,<2.4
0.0255999993532896,0.0195000004023313,0.0110999997705221,0.0085999993607401,2.7
0.0001999999949475,0.0,0.0001999999949475,0.0,2.4
0.11039999872446,0.098200000822544,0.0718999952077865,0.0506999976933002,<2.4
0.0,0.0001999999949475,0.0001999999949475,0.000499999965541,<2.4
0.0,0.0,0.0,0.0,<2.4
0.0001999999949475,0.0,0.0006999999750405,0.000499999965541,<2.4
0.0,0.000499999965541,0.0002999999851454,0.0001999999949475,<2.4
0.0,0.0002999999851454,0.0,0.0010999999940395,<2.4
0.0198999997228384,0.0187999997287988,0.0182999987155199,0.0303999986499547,<2.4
0.0428999997675418,0.0409999974071979,0.0423000007867813,0.0573999993503093,<2.4
0.109499998390674,0.10080000013113,0.089999996125698,0.095499999821186,<2.4
